id,Age,Sex,Ethnicity,Health,Work,Beef,Lamb,Pork,ProcessedRedMeat,Burgers,Sausages,Offal,Poultry,GameBirds,Fish,Alcohol,Fruit,Veg
8448,a0_02,M,white,verygood,u16_75pl,0,1.7,0,2.03,0,0,0,0,0,8.652,0,290.30548,48.839
8449,a0_02,M,mixed,verygood,u16_75pl,0.0760225,0,0,1.6449975,0,39.28125,0,36.013,0,8.652,0,118.71477,115.69408
8450,a0_02,M,black,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,0,76.7006
8451,a0_02,M,white,good,u16_75pl,0,0,0,13.5,0,15,21.62,18.915,0,0.965625,0,181,118.634625
8452,a0_02,M,white,verygood,u16_75pl,0,0,0,11.5,0,40.375,0,5.825,0,27,0,330.56625,30.383835
8453,a0_02,M,white,verygood,u16_75pl,25.05639,0,0,8.625,0,8.5712,0,0,0,8.652,0,196.95,46.5311125
8454,a0_02,M,white,verygood,u16_75pl,6.25,0,11.7,0,0,0,0,18.35,0,0.85,0,155.9195,197.56125
8455,a0_02,M,white,verygood,u16_75pl,0,4.75,0,10.75,9,15,0,9.7326,0,8.652,0,57.94375,37.6275
8456,a0_02,M,white,good,u16_75pl,7.60875,0,0,21.5,19.5,38.0355,0,0,0,8.652,0,52.6125,20.26625
8457,a0_02,M,white,verygood,u16_75pl,3.22775,0,0,15.30525,0,15,14.6875,0,0,16,0.22625,280.468855,127.5288025
8458,a0_02,M,white,good,u16_75pl,13.75675,0,0.0705,11.0045,0,4.01775,0,1.892,0,11.6,0,88.63,57.42925
8459,a0_02,M,white,verygood,u16_75pl,9.375,0,0,6,0,0,0,13.47,0,3.34125,0,195.25,101.3489375
8460,a0_02,M,white,verygood,u16_75pl,0,0,0,5.75,0,0,0,25.068825,0,29.6565,0,99.275,53.6628125
8461,a0_02,M,white,good,u16_75pl,0.094,0,0,2.034,19.625,0,0,29.1,0,0,0,1.878,13.4705
8462,a0_02,M,white,good,u16_75pl,0,0,0,0,0,0,0,5.77656,0,3.9535,0,241.862175,72.726425
8463,a0_02,M,white,good,u16_75pl,0,0,30,0,0,8.0355,0,16.25,0,8.652,0,0,28.3628125
8464,a0_02,M,white,verygood,u16_75pl,6.5151,0,0,0,0,9.28125,0,9,0,8.652,0,43.75,69.196625
8465,a0_02,M,white,verygood,u16_75pl,0,0,0,5.75,0,45,0,33.6512,0,0,0,111.059225,37
8466,a0_02,M,white,verygood,u16_75pl,5.525,0,0.75,11,0,0,0,1,0,0,0,99.32096125,62.132675
8467,a0_02,M,white,verygood,u16_75pl,5.4,0,0,0,0,30,0,25,0,0,0,32.25,20.86548
8468,a0_02,M,mixed,verygood,u16_75pl,5.5738125,0,0,0,0,0,7,30.716625,0,10.4374,0,2.75,32.921625
8469,a0_02,M,white,verygood,u16_75pl,0,0,6.6,0,0,0,0,14.0125,0,30.282,0,145.546625,42.537375
8470,a0_02,M,white,verygood,u16_75pl,12.05,0,0,13.75,0,0,0,6.03,0,0,0,177.35,57.64662625
8471,a0_02,M,white,good,u16_75pl,6,0,0,0,5,30,0,13.5675,0,0,0,32.54375,51.625
8472,a0_02,M,other,verygood,u16_75pl,0,3.575,0,0,0,0,0,16,0,0,0,322.275,119.744375
8473,a0_02,M,white,verygood,u16_75pl,0,0,0,8.625,0,9.28125,0,7.92552,0,11.5875,0,126.19559,125.695445
8474,a0_02,M,white,verygood,u16_75pl,0,0,0,0,6.25,0,0,2.5,0,22.6175,0,175.42825,92.22575
8475,a0_02,M,white,verygood,u16_75pl,0,0,17.25,8.25,0,45,0,4.05,0,13.7325,0,26.475,30.0345
8476,a0_02,M,white,verygood,u16_75pl,0,0,0,17.25,47.875,19.419125,0,0,0,9,0,1.89,14.1475
8477,a0_02,M,white,verygood,u16_75pl,65.9125,20.1,0,0,0,0,0,0,0,0,0,18.625,149.557125
8478,a0_02,M,white,good,u16_75pl,0,0,4.455,0,8.5,33.75,0,0,0,0,0,114.9,17.8118925
8479,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,17.5,0,23.45,0,1.782,0,57.425,53.0714125
8480,a0_02,M,white,good,u16_75pl,14.493,0,0,1.6,0,8.0355,0,0,0,13.1625,0,75.25,38.714875
8481,a0_02,M,white,verygood,u16_75pl,0.06844375,0,15.625,21.85600625,9.78,17.1424,0,0,0,34.977,0,67.005075,85.2894375
8482,a0_02,M,white,verygood,u16_75pl,0.1175,0,0,8.2925,0,0,0,11.57445,0,8.652,0,22.0475,104.6215625
8483,a0_02,M,white,verygood,u16_75pl,0.5785,0,0,0.60384375,0,7.2,0,6.62878125,0,9.24515625,0,184.2613,38.87166125
8484,a0_02,M,white,verygood,u16_75pl,3.075,0,0,11.5,0,14.062125,0,0,0,30,0,108.983775,55.7109375
8485,a0_02,M,white,good,u16_75pl,0,0,0,2.75,19.125,0,0,19.325,0,7.7868,0,240.908125,94.5216
8486,a0_02,M,white,verygood,u16_75pl,13.85,0,0,11.5,0,30,0,0,0,6.7,0,59.9075,37.79009
8487,a0_02,M,white,bad,u16_75pl,16.65,0,0,3.4,0,14.274675,0,6.8361,0.8415,17.43105,0,129.1479,64.31231125
8488,a0_02,M,white,good,u16_75pl,1.87785,0,6,0,0,0,0,9.1435,0,0,0,47.3625,31.1882
8489,a0_02,M,white,verygood,u16_75pl,3,0,0,0,0,18.8,0,0,0,22.66985,0,91.581225,113.731475
8490,a0_02,M,white,verygood,u16_75pl,12.5,0,10.5,29.25,0,47.7855,0,49.0576,0,0,0,61.65,60.979665
8491,a0_02,M,white,bad,u16_75pl,15,0,0,0,0,11.5,0,7.2875,0,31.4,0,226.55,152
8492,a0_02,M,black,good,u16_75pl,0,0,0,0,0,0,0,0,0,21.5822,0,76.375,9.2702
8493,a0_02,M,white,verygood,u16_75pl,0,7.5,0,6.25,0,30,0,8.95,0,8.652,0,195.8526,124.24354
8494,a0_02,M,white,verygood,u16_75pl,5.5,0,0,11.75,14.875,0,0,9.59445,0,6.489,0,41.575,50.39454
8495,a0_02,M,white,good,u16_75pl,0,0,0,5.75,0,2.9,0,8.3,0,12.978,0,200.889225,43.667875
8496,a0_02,M,white,verygood,u16_75pl,20.453,0,0,0,0,7.5,0,3.6114,0,0,0.06,148.178375,62.705125
8497,a0_02,M,white,verygood,u16_75pl,8.89908,10,0.42042,1.8674,0,0.46158,0,21.69141,0,10.815,0,241.684,59.59384
8498,a0_02,M,white,verygood,u16_75pl,8.575,6,0,2.49375,0,0,0,29.2788,0,12.978,0.15625,95.271125,104.59025
8499,a0_02,M,white,verygood,u16_75pl,0,0,0,7.48075,0,15,0,13.061,0,13.775,0,82.6335,75.332875
8500,a0_02,M,white,good,u16_75pl,12.5,0,0,5.5,0,112.5,0,25,0,0,0,25.6,92.6265
8501,a0_02,M,white,verygood,u16_75pl,0.076375,22.1,0,59.025295,0,0,0,0,0,8.238875,0,138.0865,52.50467125
8502,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,32.5,0,5.1732,0,0,0,71.75,42.2134375
8503,a0_02,M,white,fair,u16_75pl,0,0,0,0,0,0,0,0,0,21.8841,0,73.8125,61.15225
8504,a0_02,M,white,verygood,u16_75pl,10.4,0,0,5.5,0,0,0,0,0,0,0,185.85,119.124635
8505,a0_02,M,white,verygood,u16_75pl,8.83,0,0,0,0,0,0,13.6,0,0,0,39.354,101.0859775
8506,a0_02,M,white,verygood,u16_75pl,0,0,0,22.625,12.5,23.0355,0,0,0,18.2606,0,47.075,74.32269
8507,a0_02,M,white,verygood,u16_75pl,21.65,0,0,0,0,35,0,40,0,30,0,189.375,75.3427225
8508,a0_02,M,white,good,u16_75pl,4.075,0,7.8125,0,0,0,0,15,0,3.76218,0,173.7,68.247
8509,a0_02,M,white,good,u16_75pl,6.0200625,0,0,2.4789375,0,0,0,14.622,0,0,0,57.990875,157.50305
8510,a0_02,M,white,verygood,u16_75pl,12.2,0,0,6.6,0,23.0355,0,37.3576,0,12.978,0,95.425,48.425555
8511,a0_02,M,white,verygood,u16_75pl,6.5,0,0,11.5,0,15,0,14.9326,0,69.3735,0,117.15,89.2671
8512,a0_02,M,white,good,u16_75pl,36.575,0,0,0,0,6.15,0,1.95,0,0,0,44.7,77.563
8513,a0_02,M,asian,fair,u16_75pl,0,3.1696,0,0,0,0,0,8.6375,0,0,0,21.53125,73.9643
8514,a0_02,M,white,verygood,u16_75pl,0.1815625,0.6380625,0,7.925,0,0,0,0.851675,0,12.19575,0,248.4975,32.2489025
8515,a0_02,M,white,good,u16_75pl,7.35171,0,0,0,0,48.75,0.30849,13.125,0,2.278125,0,99.9195,70.79316
8516,a0_02,M,black,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,139.363375,64.252235
8517,a0_02,M,white,verygood,u16_75pl,0,15.625,5.4,0,0,11.25,0,27.15,0,0,0,189.715,123.035835
8518,a0_02,M,white,good,u16_75pl,0,0,0,5.75,0,0,0,18.77788,0,17.9286,0,5.3884,13.304045
8519,a0_02,M,white,good,u16_75pl,5.2237,0,2.191,0,0,5,0,9.083225,0,4.326,0,208.4,37.12623
8520,a0_02,M,white,verygood,u16_75pl,18.6309325,0,0,5.75,0,15,0,6.420195,0,0,0,43.5,90.7524675
8521,a0_02,M,white,good,u16_75pl,0,0,0,4.3125,0,30,0,20.825,0,0,0,182.84375,61.60835
8522,a0_02,M,white,good,u16_75pl,0,0,0,0,4.25,30,0,17.5,0,2.916,0,88.7375,65.360445
8523,a0_02,M,white,verygood,u16_75pl,32.65,0,0,0,0,0,0,7,0,12.978,0,26.725,58.4639075
8524,a0_02,M,white,verygood,u16_75pl,0.269,0,0,23.4025625,0,12.5,0,4.3691875,0,4.4454375,0,73.1875,51.8130875
8525,a0_02,M,white,good,u16_75pl,0.70875,0,0,11.5,0,9.375,0,16.0275,0,38.50425,0,238.125,141.445375
8526,a0_02,M,white,good,u16_75pl,10.310625,0,0,0,0,12.375,0,1.51875,0,0,0,146.3125,90.461875
8527,a0_02,M,white,verygood,u16_75pl,14.15,0,3.27822,0,0,5,0,18.775,0,0,0,170.032,130.48572
8528,a0_02,M,white,good,u16_75pl,7.175,0,0,1.0539,0,0,0,0,0,19.16625,0,264.8875,100.030125
8529,a0_02,M,white,verygood,u16_75pl,16.497,0,0,17.25,5.64375,15,0,7.3953,0,0,0,88.6,43.191875
8530,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,1.975,0,159.5744825,141.109065
8531,a0_02,M,white,good,u16_75pl,14.725,20,0,0,0,0,0,12.5,0,7.5705,0,157.5475,96.21175
8532,a0_02,M,white,verygood,u16_75pl,5.97639,0,0,0,0,10.9,5.096,7.9586,0,0,0,106.176,102.3869125
8533,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,7.5,0,9.09765,0,0,0,222.69725,94.0998
8534,a0_02,M,white,verygood,u16_75pl,25,0,0,1.375,0,8.75,0,0,0,0,0,105.25,102.1105875
8535,a0_02,M,white,good,u16_75pl,0,0,0,0,14.625,39.45,0,0,0,19.467,0,4.6575,0
8536,a0_02,M,white,verygood,u16_75pl,14.175,0,0,4.06,9,45.231875,0,5.55775,0,6.7375,0,93.75,64.9368125
8537,a0_02,M,white,verygood,u16_75pl,0,0,0,23,0,24.60871875,0,12.49507,0,0,0,183.4375,56.9335775
8538,a0_02,M,white,verygood,u16_75pl,0,0,6,11.4885,0,0,0,7.3953,0,17.273715,0,45.54125,61.07381
8539,a0_02,M,white,verygood,u16_75pl,12.425,0,4.740585,5.75,0,0,0,4.9,0,14.5,0,197.688,118.1719638
8540,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,18.7125,0,2.9,0,13.314,0.0875,165.43468,93.762875
8541,a0_02,M,white,verygood,u16_75pl,13.8306375,0,0,11.5,0,52.5,0,11.62505,0,0,0,62.664,26.31549
8542,a0_02,M,white,good,u16_75pl,0,0,0,11,0,0,0,0,0,8.652,0,218.225,41.83435
8543,a0_02,M,white,verygood,u16_75pl,9.51683,0,0,0.996365,0,30,0,0,0,10.0695,0,182.49896,71.782626
8544,a0_02,M,white,verygood,u16_75pl,8.8,0,0,0,10,41.75,0,34.240195,0,0,0,75.875,76.091
8545,a0_02,M,white,verygood,u16_75pl,0,0,0,13.75,9.78,35.3562,0,20.6121,0,0,0,4.046,12.52475
8546,a0_02,M,white,verygood,u16_75pl,4.95,0,0,0,24.375,0,0,6,0,24.5,0,87.5625,27.13062
8547,a0_02,M,white,verygood,u16_75pl,18.30265625,0,3.5575875,7.75,0,30,0,0,0,0,0,276,82.447875
8548,a0_02,M,other,good,u16_75pl,0,20.1,0,0,0,0,0,39.1463,0,17.304,0,125.755,70.563
8549,a0_02,M,white,verygood,u16_75pl,3.685575,0,0,0,0,0,0,7.9725,0,0,0,31.887,51.694655
8550,a0_02,M,white,verygood,u16_75pl,34.325,0,0,17.25,0,23.7497,0,10.138125,0,8.652,0,145.98,46.500745
8551,a0_02,M,white,verygood,u16_75pl,4.0225,0,1.1,5.5,0,12.5,0,7.5866,0,0.69375,0,126.8125,96.90307
8552,a0_02,M,white,verygood,u16_75pl,0.05728125,0,0,6.61446875,0,0,0,0,0,42.778,0,58.506125,18.073825
8553,a0_02,M,white,fair,u16_75pl,0,0,0,11.5,0,0,0,6.844375,0,16.79537,0,102.73585,108.8973488
8554,a0_02,M,white,good,u16_75pl,0.05175,0,0,29.09645313,0,0,0,10.87433438,0,15.28104688,0,93.5,14.88316688
8555,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,5.7,0,14.902,0,120.875,14.4
8556,a0_02,M,asian,fair,u16_75pl,0,0.65625,0,0,0,0,0,6.3145,0,17.1874,0,3,62.0231875
8557,a0_02,M,white,fair,u16_75pl,41.375,9.625,0,0,0,0,0,0,0,0,0,109.371875,117.2081975
8558,a0_02,M,white,good,u16_75pl,0,0,0,17.25,0,0,0,1.0125,0,0,0,140.8495,63.67361875
8559,a0_02,M,white,verygood,u16_75pl,13.9767575,0,0,45.6230625,0,0,0,33.780875,0,24.13425,0,66.42175,91.4160525
8560,a0_02,M,white,verygood,u16_75pl,0,0,0,3.6367,0,17.5,0,3.1245,0,8.652,0,118.6783,23.2269
8561,a0_02,M,mixed,verygood,u16_75pl,0,4.73075,0,0,0,0,0,7,0,8.0865,0,312.05135,76.277165
8562,a0_02,M,white,verygood,u16_75pl,9.25,0,0,12,0,22.5,0,0,0,7.5705,0,68.565375,31.723875
8563,a0_02,M,white,verygood,u16_75pl,12.675,0,0,0,0,30,0,0,0,4.5,0,41.9671875,77.65
8564,a0_02,M,white,verygood,u16_75pl,5.503665,0,0,4.875,0,0,0,11.725,0,16.47,0,174.025,48.7954425
8565,a0_02,M,white,verygood,u16_75pl,0,0,0,11.0375,0,0,0,0,0,10,0,92.2493125,63.425
8566,a0_02,M,white,verygood,u16_75pl,10.45,0,0,3.1625,0,4.05,0,0,0,8.11743,0,295.775,34.079225
8567,a0_02,M,other,verygood,u16_75pl,0,0,2.1875,2.25,0,0,0,0,0,25.13,0,190.4823,134.028125
8568,a0_02,M,white,verygood,u16_75pl,14.0625,0,0,0,0,70.3125,0,40,0,39.915,0,182.2792,133.308425
8569,a0_02,M,white,good,u16_75pl,0,0,0,0,0,21.28125,0,0.45948,0,0,0,93.5,43.57834
8570,a0_02,M,white,good,u16_75pl,0,0,9.475,15.625,0,0,0,0,0,25.116,0,71.01925,93.78644
8571,a0_02,M,black,verygood,u16_75pl,42.975,0,5.0868075,0,0,0,0,0,0,14.52085,0,135.584445,18.5542825
8572,a0_02,M,white,verygood,u16_75pl,11.525,0,1.82625,34.8325,0,0,0,13.55,0,8.372,0,102.6535875,54.21015
8573,a0_02,M,white,verygood,u16_75pl,0,11.9,0,3.55,0,0,0,15,0,22.326,0,167.875,45.535535
8574,a0_02,M,white,verygood,u16_75pl,22.607,0,0,5.75,0,8.75,0,7.3125,0,8.372,0,114.415,72.616375
8575,a0_02,M,white,good,u16_75pl,9.375,0,0,0,0,0,0,10.57133333,0,17.304,0,111.1666667,92.01958
8576,a0_02,M,white,verygood,u16_75pl,0,0,0,5,0,37.5,0,0,0,28.478885,0,124.025,78.22125
8577,a0_02,M,asian,good,u16_75pl,0,0,0,0,0,0,0,0,0,10.4,0,101.7675,92.525
8578,a0_02,M,other,verygood,u16_75pl,0.13395,0,0,8.64845,0,35,0,11.047,0,8.372,0,69.4974,50.6646
8579,a0_02,M,white,verygood,u16_75pl,0,0,0,0.975,0,15,0,24.6017,0,5,0.15,129.4632825,34.5676
8580,a0_02,M,black,verygood,u16_75pl,15,0,0,0,0,1.87495,0,24.225,0,20.872,0,67.41726,172.3889475
8581,a0_02,M,mixed,verygood,u16_75pl,0,7.5,0,8.466666667,0,5.714133333,0,30,0,16.41466667,0,177.6916,89.59666667
8582,a0_02,M,white,good,u16_75pl,0,0,0,6.5539,0,15,0,12.5,0,27.25,0,113.09,109.9101625
8583,a0_02,M,white,fair,u16_75pl,0,0,0,0,0,20,0,28.21225,0,22.5,0,88.172,20.175
8584,a0_02,M,white,verygood,u16_75pl,4.75,0,19.375,11.5,0,0,0,8.675,8.55,0,0,69.459025,51.694285
8585,a0_02,M,white,verygood,u16_75pl,0,0,0,12,0,30,0,19.985,0,9.77625,0,110,75.781855
8586,a0_02,M,white,verygood,u16_75pl,9.425,0,0,5.75,0,2.25,0,7.525,0,31.084,0,192.0896,106.477495
8587,a0_02,M,mixed,fair,u16_75pl,0,0,0,0,0,0,0,6.5,0,0,0,1.2075,4.125
8588,a0_02,M,white,verygood,u16_75pl,0,0,6.29775,0,0,0,0,2.25,0,14.58138,0,164.6433033,57.20700125
8589,a0_02,M,white,verygood,u16_75pl,0,0,0,11.75,0,12.25,0,26.96225,0,0,0,164.52625,45.7772
8590,a0_02,M,mixed,verygood,u16_75pl,1.1615,0,5,17.825,9.617,0,10.527,4.5,0,0,0,112.5,22.5801
8591,a0_02,M,other,verygood,u16_75pl,0,5,20.825,11.85,0,26.25,0,0,0,0,0,117.33125,97.025
8592,a0_02,M,white,good,u16_75pl,0,0,0,5.75,0,0,0,60.590925,0,15.3375,0,56.01661,58.02354
8593,a0_02,M,black,good,u16_75pl,0,8.85,0,0,0,8.75,0,47.525,0,0,0,4.21366,40.250085
8594,a0_02,M,white,verygood,u16_75pl,8.125,0,32.3,0,0,0.875,0,3.22768,0,22.909375,0,194.6125,108.825
8595,a0_02,M,white,verygood,u16_75pl,6.89765,0,0,12.25,5.44375,0,2.15485,0,0,22.558,0,215.53125,46.00416
8596,a0_02,M,white,verygood,u16_75pl,42.825,0,7.825,0,0,0,0,12.1875,0,12.978,0,116.52295,157.2663713
8597,a0_02,M,white,verygood,u16_75pl,14,0,0,0,0,30,0,0,0,12.558,0,64.568,32.590255
8598,a0_02,M,white,verygood,u16_75pl,18.45,72.7384,0,0,0,0,0,0,0,0,0,0,124.465675
8599,a0_02,M,white,good,u16_75pl,0,0,0,22.5,0,0,0,9.313625,0,12.558,0,149.2,26.7461875
8600,a0_02,M,white,verygood,u16_75pl,2.75,0,0,14.375,0,37.35,0,45.53965,0,0,0,4.40625,21.30551
8601,a0_02,M,white,good,u16_75pl,0,5.8071,12.5,0.662395,0,0,0,26.52785,0,0,0,172.562925,66.19655
8602,a0_02,M,mixed,verygood,u16_75pl,12,0,0,10.0625,0,0,0,11.56625,0,2.093,0,81.0244,22.58312
8603,a0_02,M,mixed,good,u16_75pl,0,0,0,0.1125,0,0,0,59.15475,0,16.6775,0,60.383,11.9200125
8604,a0_02,M,white,good,u16_75pl,0,0,0,4.4,0,5.62485,0,3.3,0,0,0,53.071,62.52173
8605,a0_02,M,white,verygood,u16_75pl,22.61689,0,13.675,13.5759,0,0,0,9.46225,0,0,0,144.30105,62.51212125
8606,a0_02,M,white,good,u16_75pl,0,0,0,3.575,0,15,0,4,0,8.372,0,81.65,70.5008125
8607,a0_02,M,white,verygood,u16_75pl,0,0,0,4.375,0,0,0,28.3,0,0,0,107.55,98.898225
8608,a0_02,M,white,verygood,u16_75pl,6.21465,0,0,0,0,0,0,8.44,0,12.4592,0,106.91195,68.4391
8609,a0_02,M,white,fair,u16_75pl,10.4252,0,0,5.5,0,8.625,0,35.475,0,17.51325,0,167.125,137.444875
8610,a0_02,M,white,good,u16_75pl,0.0508775,0,0,6.8509025,0,30.25,0,16.6692,0,8.372,0,39.01903,19.5811575
8611,a0_02,M,white,verygood,u16_75pl,0,8.75,0,18.75,0,12.926725,0,17.5,0,31.7,0,98.325,36.94185
8612,a0_02,M,white,good,u16_75pl,0.9737,0,2.191,5.5,0,0,0,33.324875,0,0,0,69.1654,66.48698
8613,a0_02,M,white,good,u16_75pl,0.7,2.46,0,3.125,0,17.75,0,0,0,13.8,0,88.875,84.19672
8614,a0_02,M,white,good,u16_75pl,0,0,0,11.5,0,0,0,0,0,21.41085,0,119.1849,38.7334365
8615,a0_02,M,white,verygood,u16_75pl,15.8,0,0,29.25,0,13.5,0,57.5,0,19.1395,0,131.225,70.81875
8616,a0_02,M,white,verygood,u16_75pl,0,0,0,5.4,0,45,0,38.125,0,11.5875,0,144.325,58.57452
8617,a0_02,M,white,verygood,u16_75pl,0,0,8.55,0,0,15,0,8.75,0,7.725,0,96.17969,54.291
8618,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,13.091,0,31.0406,0,41.5554,0,128.975,85.033295
8619,a0_02,M,white,verygood,u16_75pl,22.8,0,0,0,0,0,0,21.25,0,5,0,152.035,149.66986
8620,a0_02,M,white,verygood,u16_75pl,4.5,0,0,17.75,0,0,3.375,16.604625,0,5.67,0,162.525,35.303
8621,a0_02,M,white,verygood,u16_75pl,9.925,0,0,12.5,0,11,0,8.6,0,0,0,88.512,72.95331
8622,a0_02,M,white,verygood,u16_75pl,9.475,0,0,0,0,0,0,24.175,0,0,0,173.4125,99.14507
8623,a0_02,M,white,verygood,u16_75pl,10,0,0,0,0,0,0,2.1555,0,0,0,140.04375,13.49275
8624,a0_02,M,asian,verygood,u16_75pl,14.45,9.2,0,0,0,0,0,22.5,0,24.80625,0,12.51,106.196
8625,a0_02,M,white,verygood,u16_75pl,7.8125,0,0,0,20.6,28.51775,0,0,0,8.372,0,0,119.92214
8626,a0_02,M,white,verygood,u16_75pl,5.75,0,0,0.0567,0,0,0,5.21294,0,3.60728,0,105.5375,74.48434
8627,a0_02,M,white,verygood,u16_75pl,1.125,0,0,8.488525,0,18.75,0,15.40825,0,2.835,0,53.0284425,63.2276
8628,a0_02,M,white,verygood,u16_75pl,0.75,0,0,4,0,18,0,49.053125,0,0,0,105.5,64.2319425
8629,a0_02,M,white,verygood,u16_75pl,1.4545125,0,0.04653,0.28215,0,8.25,0,20.08475,0,4.58796,0,143.5725,105.4963125
8630,a0_02,M,mixed,verygood,u16_75pl,20.6,0,0,11.11,0,9.9,0,0,43.90119667,0,0,146.39475,186.2665727
8631,a0_02,M,white,verygood,u16_75pl,12.275,0,0,0,0,19.9,0,15,0,14.31325,0,65.62025,98.65
8632,a0_02,M,white,verygood,u16_75pl,13.7,0,0,4.7,0,0,0,8.75,0,0,0,48.875,112.1023875
8633,a0_02,M,white,verygood,u16_75pl,21.65,0,0,0,0,15,0,0,0,8.372,0,68.1825,61.483805
8634,a0_02,M,white,verygood,u16_75pl,11.059375,0,0,2.9,0,15.933785,0,0,0,0,0,52.1875,63.75157
8635,a0_02,M,white,good,u16_75pl,8.025,0,0,2.575,0,0,0,7.125,0,21.57825,0,75.50625,53.294855
8636,a0_02,M,white,verygood,u16_75pl,2.25,0,0,12.5,0,0,0,0,0,0,0,6.875,54.924565
8637,a0_02,M,white,fair,u16_75pl,9.429,0,12.1,8.5,0,14.76775,0,11.62505,0,21.63625,0,89,55.73465625
8638,a0_02,M,white,verygood,u16_75pl,2.5965,0,0,0.275,0,2.5,0,10.00152,0,7.725,0,35.5125,47.5705
8639,a0_02,M,white,verygood,u16_75pl,5.97639,0,0,0,0,0,0,6,0,23.216,0,157.2994,75.9234375
8640,a0_02,M,white,verygood,u16_75pl,0,0,0,20.125,0,20.284375,0,9.0966875,0,0,0,108.23127,39.4216375
8641,a0_02,M,white,verygood,u16_75pl,3.675,0,0,0,0,6,1.365,0,0,17.635,0,25.375,35.378111
8642,a0_02,M,white,verygood,u16_75pl,15.3,0,0,0,0,5.375,0,7,0,8.372,0,104,132.5011875
8643,a0_02,M,white,verygood,u16_75pl,0,0,15.35,0,0,22.5,0,9.9,0,23.75,0,177.4,73.7075
8644,a0_02,M,white,fair,u16_75pl,10.5179485,6.9875,0,19.625,9.125,31.19949025,0,0,0,6.68985,0,10.17825,32.79783225
8645,a0_02,M,white,verygood,u16_75pl,2.01,0,0.855,0,0,0,0,4.311,0,8.372,0,151.6,30.37265
8646,a0_02,M,white,verygood,u16_75pl,0,0,1.325,0,0,0,0,0,0,0,0,59.18125,37.2986875
8647,a0_02,M,white,verygood,u16_75pl,0,0,0,3.375,0,0,0,9.735,0,0,0,185.289,11.425
8648,a0_02,M,white,verygood,u16_75pl,0,0,25.475,7.75,0,0,0,67.25,0,0,0,126.638,98.25
8649,a0_02,M,asian,verygood,u16_75pl,0,0,7.25,0,0,0,0,2.5866,0,0,0,180.8,224.325
8650,a0_02,M,white,verygood,u16_75pl,13.6,0,0,0,0,0,0,12.5,0,1.744125,0,160.938125,27.97516
8651,a0_02,M,white,verygood,u16_75pl,9.375,0,0,0,0,38.75,0,21.91615,0,0,0,9.75,9.40914
8652,a0_02,M,white,good,u16_75pl,0.06815,0,0,1.47465,0,0,0,25,0,0,0,12.3503,32.6462
8653,a0_02,M,white,verygood,u16_75pl,3.675,0,0,0,0,0,0,5,0,0,0,59.24718,90.9231025
8654,a0_02,M,white,verygood,u16_75pl,21.9,8.975,0,11.5,0,0,0,0,0,3.25,0,192.078,153.2525
8655,a0_02,M,white,verygood,u16_75pl,4.5,0,0,0,0,0,0,24.1528625,0,0,0,13,58.883805
8656,a0_02,M,white,good,u16_75pl,0,0,0,0,0,24.5,0,9.586,0,18.183,0,237.73285,102.4861275
8657,a0_02,M,white,good,u16_75pl,0,0,0,0,0,10.55,0,17.3464,0,7.485925,0,117.1834,23.46
8658,a0_02,M,white,verygood,u16_75pl,5.925,0,6,0,0,12.5,0,29.564,0,0,0,0,9.7463
8659,a0_02,M,white,verygood,u16_75pl,12.8,0,0,17.575,0,7.4998,0,15,0,8.372,0,121.54,41.281585
8660,a0_02,M,white,verygood,u16_75pl,0,0,0,18.75,0,24,0,0,0,0,0,89.24005,63.0705
8661,a0_02,M,white,verygood,u16_75pl,4.9,0,0,1.875,0,0,0,15.5,0,0,0,101.4168,61.785025
8662,a0_02,M,white,verygood,u16_75pl,16.025,0,0,0,0,0,0,0,0,10.46495,0,76.1375,86.4415175
8663,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,15.56345,0,12.5195,0,175,8.475
8664,a0_02,M,white,verygood,u16_75pl,5.85,0,0,11.5,8.5,25.7856,0,0,0,8.372,0,25,51.120445
8665,a0_02,M,white,verygood,u16_75pl,11.95278,21.35,0,0,0,0,0,0,0,17.635,0,103.20585,85.0654
8666,a0_02,M,asian,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,212.81575,103.6825
8667,a0_02,M,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,23.866,39.5803675
8668,a0_02,M,white,good,u16_75pl,8.024865,0,0,0,0,13.125,0,12.5625,0,0,0,235.4214,29.9769025
8669,a0_02,M,white,verygood,u16_75pl,15.0595,0,0,0,0,0,0,15,0,0,0,159.4375,53.8944375
8670,a0_02,M,white,verygood,u16_75pl,5.845575,0,0,15.8125,0,0.8,0,5.7969,0,2.4909,0.225,127.24475,85.59747625
8671,a0_02,M,white,good,u16_75pl,33.9865,0,0,5.75,0,0,0,4.275,0,0,0,144.41375,74.2459925
